#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LSM4	LSM7	9606.ENSP00000469468	9606.ENSP00000252622	0	0	0	0	0.322	0.997	0.900	0.988	0.999
LSM4	XRN1	9606.ENSP00000469468	9606.ENSP00000264951	0	0	0	0	0.082	0.624	0.400	0.940	0.986
LSM4	PATL1	9606.ENSP00000469468	9606.ENSP00000300146	0	0	0	0	0.047	0.998	0.800	0.508	0.999
LSM4	WBP4	9606.ENSP00000469468	9606.ENSP00000368801	0	0	0	0	0	0.890	0.900	0.125	0.989
LSM4	DCP1A	9606.ENSP00000469468	9606.ENSP00000476386	0	0	0	0	0.119	0.293	0.400	0.771	0.903
LSM4	SNRNP70	9606.ENSP00000469468	9606.ENSP00000472998	0	0	0	0	0.257	0.898	0	0.378	0.949
LSM7	SNRPC	9606.ENSP00000252622	9606.ENSP00000244520	0	0	0	0	0.440	0.830	0.360	0.426	0.960
LSM7	SNRNP70	9606.ENSP00000252622	9606.ENSP00000472998	0	0	0	0	0.138	0.800	0.540	0.118	0.920
LSM7	XRN1	9606.ENSP00000252622	9606.ENSP00000264951	0	0	0	0	0.082	0.296	0.400	0.961	0.983
LSM7	WBP4	9606.ENSP00000252622	9606.ENSP00000368801	0	0	0	0	0.044	0.879	0.900	0.049	0.987
LSM7	PATL1	9606.ENSP00000252622	9606.ENSP00000300146	0	0	0	0	0.049	0.905	0.800	0.493	0.989
LSM7	LSM4	9606.ENSP00000252622	9606.ENSP00000469468	0	0	0	0	0.322	0.997	0.900	0.988	0.999
LUC7L3	SNRNP70	9606.ENSP00000376919	9606.ENSP00000472998	0	0	0	0	0.200	0.579	0.540	0.699	0.947
MAF	FOS	9606.ENSP00000327048	9606.ENSP00000306245	0	0	0	0	0.044	0.753	0	0.995	0.998
MAP1LC3B	ATG4B	9606.ENSP00000498476	9606.ENSP00000384259	0	0	0	0	0.255	0.987	0.400	0.948	0.999
MAPK11	PRKG2	9606.ENSP00000333685	9606.ENSP00000264399	0	0	0	0.618	0.067	0.071	0.900	0.107	0.912
MAPK11	FOS	9606.ENSP00000333685	9606.ENSP00000306245	0	0	0	0	0.091	0.256	0.900	0.481	0.960
MCM6	RRM1	9606.ENSP00000264156	9606.ENSP00000300738	0	0	0	0	0.930	0.091	0	0.327	0.953
MEF2A	EP300	9606.ENSP00000453095	9606.ENSP00000263253	0	0	0	0	0.097	0.949	0	0.792	0.989
MGST3	GPX4	9606.ENSP00000356864	9606.ENSP00000346103	0	0	0	0	0.128	0.058	0.900	0.341	0.938
MIER1	CDYL	9606.ENSP00000383820	9606.ENSP00000380718	0	0	0	0	0.063	0.808	0	0.659	0.933
MPZL1	RNMT	9606.ENSP00000352513	9606.ENSP00000466111	0	0	0	0	0	0	0	0.901	0.901
MYADM	PLLP	9606.ENSP00000375649	9606.ENSP00000219207	0	0	0	0	0	0	0	0.915	0.915
NAB2	EGR3	9606.ENSP00000300131	9606.ENSP00000318057	0	0	0	0	0.176	0.091	0.500	0.916	0.964
NAGS	GOT1	9606.ENSP00000293404	9606.ENSP00000359539	0	0	0	0	0	0	0.900	0.274	0.924
NAGS	GPT2	9606.ENSP00000293404	9606.ENSP00000345282	0.057	0	0	0	0.074	0	0.914	0.299	0.940
NAGS	OAT	9606.ENSP00000293404	9606.ENSP00000357838	0.231	0	0	0	0.962	0	0.809	0.626	0.997
NAMPT	NAPRT	9606.ENSP00000222553	9606.ENSP00000401508	0	0	0	0	0.042	0.192	0	0.949	0.957
NAPRT	NAMPT	9606.ENSP00000401508	9606.ENSP00000222553	0	0	0	0	0.042	0.192	0	0.949	0.957
NCOR2	RARA	9606.ENSP00000384018	9606.ENSP00000254066	0	0	0	0	0.083	0.856	0.500	0.987	0.999
NCOR2	PPARD	9606.ENSP00000384018	9606.ENSP00000310928	0	0	0	0	0.139	0.549	0.500	0.633	0.919
NCOR2	RBPJ	9606.ENSP00000384018	9606.ENSP00000345206	0	0	0	0	0.044	0.705	0.900	0.959	0.998
NOC4L	DIMT1	9606.ENSP00000328854	9606.ENSP00000199320	0	0	0	0	0.702	0.964	0	0	0.989
NOC4L	UTP6	9606.ENSP00000328854	9606.ENSP00000261708	0	0	0	0	0.645	0.991	0.540	0.225	0.998
NOC4L	RRP7A	9606.ENSP00000328854	9606.ENSP00000321449	0	0	0	0	0.600	0.988	0.540	0.130	0.997
NOC4L	AATF	9606.ENSP00000328854	9606.ENSP00000477848	0	0	0	0	0.435	0.991	0	0	0.994
NOTCH3	RBPJ	9606.ENSP00000263388	9606.ENSP00000345206	0	0	0	0	0	0.855	0.900	0.916	0.998
NUP93	RANBP2	9606.ENSP00000310668	9606.ENSP00000283195	0	0	0	0	0.238	0.957	0.800	0.852	0.998
NUP93	AHCTF1	9606.ENSP00000310668	9606.ENSP00000355465	0	0	0	0	0.067	0.884	0.500	0.835	0.989
OAT	NAGS	9606.ENSP00000357838	9606.ENSP00000293404	0.231	0	0	0	0.962	0	0.809	0.626	0.997
OSM	IL31RA	9606.ENSP00000215781	9606.ENSP00000498630	0	0	0	0	0	0	0	0.928	0.928
OTUB1	TRAF6	9606.ENSP00000444357	9606.ENSP00000433623	0	0	0	0	0.054	0.625	0.500	0.745	0.948
P4HA1	PYCR3	9606.ENSP00000263556	9606.ENSP00000220966	0	0	0	0	0.042	0	0.900	0.146	0.911
P4HA1	P4HA2	9606.ENSP00000263556	9606.ENSP00000384999	0	0	0.056	0.968	0.281	0.080	0.900	0.419	0.957
P4HA2	PYCR3	9606.ENSP00000384999	9606.ENSP00000220966	0	0	0	0	0.047	0	0.900	0.216	0.918
P4HA2	P4HA1	9606.ENSP00000384999	9606.ENSP00000263556	0	0	0.056	0.968	0.281	0.080	0.900	0.419	0.957
PATL1	LSM7	9606.ENSP00000300146	9606.ENSP00000252622	0	0	0	0	0.049	0.905	0.800	0.493	0.989
PATL1	XRN1	9606.ENSP00000300146	9606.ENSP00000264951	0	0	0	0	0.127	0.997	0.400	0.964	0.999
PATL1	LSM4	9606.ENSP00000300146	9606.ENSP00000469468	0	0	0	0	0.047	0.998	0.800	0.508	0.999
PATL1	DCP1A	9606.ENSP00000300146	9606.ENSP00000476386	0	0	0	0	0.080	0.995	0.400	0.792	0.999
PAX8	TSHR	9606.ENSP00000263334	9606.ENSP00000441235	0	0	0	0	0	0	0	0.917	0.917
PCBP1	HNRNPA1	9606.ENSP00000305556	9606.ENSP00000341826	0	0	0	0	0.674	0.195	0.400	0.812	0.966
PCCA	HLCS	9606.ENSP00000365462	9606.ENSP00000382071	0.115	0	0	0	0.085	0	0.750	0.922	0.982
PCGF3	SUZ12	9606.ENSP00000354724	9606.ENSP00000316578	0	0	0	0	0.093	0	0.900	0.425	0.943
PCGF3	RYBP	9606.ENSP00000354724	9606.ENSP00000419494	0	0	0	0	0	0.847	0	0.920	0.987
PCK2	PKM	9606.ENSP00000216780	9606.ENSP00000320171	0	0	0	0	0.064	0	0.900	0.542	0.953
PCK2	ENO1	9606.ENSP00000216780	9606.ENSP00000495530	0	0	0	0	0.056	0	0.936	0.437	0.963
PER1	CSNK1D	9606.ENSP00000314420	9606.ENSP00000381531	0	0	0	0	0.059	0.758	0.900	0.380	0.984
PGM2	PYGB	9606.ENSP00000371393	9606.ENSP00000216962	0.091	0	0	0	0.118	0	0.937	0.334	0.962
PGM2	PGM2L1	9606.ENSP00000371393	9606.ENSP00000298198	0	0	0.059	0.962	0.042	0	0.900	0.074	0.905
PGM2L1	PYGB	9606.ENSP00000298198	9606.ENSP00000216962	0.091	0	0	0	0.111	0	0.937	0.293	0.959
PGM2L1	PGM2	9606.ENSP00000298198	9606.ENSP00000371393	0	0	0.059	0.962	0.042	0	0.900	0.074	0.905
PI4KB	INPP5F	9606.ENSP00000357869	9606.ENSP00000497527	0	0	0	0	0	0	0.900	0.066	0.902
PI4KB	PIK3R1	9606.ENSP00000357869	9606.ENSP00000428056	0	0	0	0	0.042	0	0.910	0.195	0.925
PI4KB	PIP5K1C	9606.ENSP00000357869	9606.ENSP00000466363	0	0	0	0	0.145	0.071	0.932	0.541	0.972
PIK3R1	PI4KB	9606.ENSP00000428056	9606.ENSP00000357869	0	0	0	0	0.042	0	0.910	0.195	0.925
PIK3R1	IRS2	9606.ENSP00000428056	9606.ENSP00000365016	0	0	0	0	0.054	0.903	0.900	0.814	0.998
PIK3R1	YWHAZ	9606.ENSP00000428056	9606.ENSP00000379287	0	0	0	0	0.049	0.623	0.500	0.809	0.961
PIK3R1	PIK3R5	9606.ENSP00000428056	9606.ENSP00000392812	0	0	0	0	0.049	0	0.900	0.672	0.966
PIK3R1	INPP5F	9606.ENSP00000428056	9606.ENSP00000497527	0	0	0	0	0	0	0.900	0.045	0.900
PIK3R1	PIP5K1C	9606.ENSP00000428056	9606.ENSP00000466363	0	0	0	0	0.060	0	0.913	0.158	0.925
PIK3R5	IRS2	9606.ENSP00000392812	9606.ENSP00000365016	0	0	0	0	0	0	0.900	0.213	0.917
PIK3R5	GNA13	9606.ENSP00000392812	9606.ENSP00000400717	0	0	0	0	0.049	0	0.900	0.091	0.906
PIK3R5	PIK3R1	9606.ENSP00000392812	9606.ENSP00000428056	0	0	0	0	0.049	0	0.900	0.672	0.966
PIP5K1C	PI4KB	9606.ENSP00000466363	9606.ENSP00000357869	0	0	0	0	0.145	0.071	0.932	0.541	0.972
PIP5K1C	PIK3R1	9606.ENSP00000466363	9606.ENSP00000428056	0	0	0	0	0.060	0	0.913	0.158	0.925
PIP5K1C	INPP5F	9606.ENSP00000466363	9606.ENSP00000497527	0	0	0	0	0	0	0.900	0.072	0.903
PKM	PCK2	9606.ENSP00000320171	9606.ENSP00000216780	0	0	0	0	0.064	0	0.900	0.542	0.953
PKM	RRM1	9606.ENSP00000320171	9606.ENSP00000300738	0	0	0	0	0.067	0	0.900	0.294	0.928
PKM	CD44	9606.ENSP00000320171	9606.ENSP00000398632	0	0	0	0	0.080	0	0	0.964	0.965
PKM	CTNNB1	9606.ENSP00000320171	9606.ENSP00000495360	0.054	0	0	0	0.062	0.662	0	0.990	0.996
PKM	ENO1	9606.ENSP00000320171	9606.ENSP00000495530	0.069	0	0	0	0.711	0	0.927	0.869	0.997
PLCB3	PRKG2	9606.ENSP00000443631	9606.ENSP00000264399	0	0	0	0	0	0	0.900	0.109	0.907
PLCB3	INPP5F	9606.ENSP00000443631	9606.ENSP00000497527	0	0	0	0	0.042	0	0.900	0.072	0.903
PLLP	MYADM	9606.ENSP00000219207	9606.ENSP00000375649	0	0	0	0	0	0	0	0.915	0.915
PLXNC1	SEMA7A	9606.ENSP00000258526	9606.ENSP00000261918	0	0	0	0	0	0.954	0.900	0.999	0.999
POLA2	CHRAC1	9606.ENSP00000265465	9606.ENSP00000220913	0	0	0	0	0.067	0	0.900	0.218	0.920
POLA2	STN1	9606.ENSP00000265465	9606.ENSP00000224950	0	0	0	0	0.189	0.837	0.500	0.586	0.969
POMK	B3GALNT2	9606.ENSP00000331258	9606.ENSP00000355559	0	0	0	0	0.048	0	0.900	0.881	0.987
PPARD	NCOR2	9606.ENSP00000310928	9606.ENSP00000384018	0	0	0	0	0.139	0.549	0.500	0.633	0.919
PPIF	VDAC2	9606.ENSP00000225174	9606.ENSP00000361635	0	0	0	0	0.150	0.067	0.900	0.532	0.958
PRKG2	ATP1B2	9606.ENSP00000264399	9606.ENSP00000250111	0	0	0	0	0.055	0	0.900	0	0.901
PRKG2	GTF2IRD1	9606.ENSP00000264399	9606.ENSP00000397566	0	0	0	0	0	0	0.900	0.103	0.906
PRKG2	PLCB3	9606.ENSP00000264399	9606.ENSP00000443631	0	0	0	0	0	0	0.900	0.109	0.907
PRKG2	MAPK11	9606.ENSP00000264399	9606.ENSP00000333685	0	0	0	0.618	0.067	0.071	0.900	0.107	0.912
PRKG2	KCNMB1	9606.ENSP00000264399	9606.ENSP00000274629	0	0	0	0	0.086	0	0.900	0.127	0.913
PRX	AHNAK	9606.ENSP00000326018	9606.ENSP00000367263	0	0	0	0.578	0.062	0.080	0	0.938	0.941
PSMB3	AKIRIN2	9606.ENSP00000483688	9606.ENSP00000257787	0	0	0	0	0.056	0.915	0	0	0.917
PSMB3	DESI1	9606.ENSP00000483688	9606.ENSP00000263256	0	0	0	0	0.067	0.994	0	0	0.994
PSMB3	PSMC3	9606.ENSP00000483688	9606.ENSP00000481029	0.057	0	0	0	0.538	0.994	0	0.777	0.999
PSMC3	DESI1	9606.ENSP00000481029	9606.ENSP00000263256	0	0	0	0	0.066	0.994	0	0	0.994
PSMC3	PSMB3	9606.ENSP00000481029	9606.ENSP00000483688	0.057	0	0	0	0.538	0.994	0	0.777	0.999
PTPN23	UBAP1	9606.ENSP00000265562	9606.ENSP00000486574	0	0	0	0	0.062	0.975	0	0.843	0.996
PYCR3	P4HA1	9606.ENSP00000220966	9606.ENSP00000263556	0	0	0	0	0.042	0	0.900	0.146	0.911
PYCR3	P4HA2	9606.ENSP00000220966	9606.ENSP00000384999	0	0	0	0	0.047	0	0.900	0.216	0.918
PYGB	PGM2L1	9606.ENSP00000216962	9606.ENSP00000298198	0.091	0	0	0	0.111	0	0.937	0.293	0.959
PYGB	PGM2	9606.ENSP00000216962	9606.ENSP00000371393	0.091	0	0	0	0.118	0	0.937	0.334	0.962
RAC1	IQGAP1	9606.ENSP00000348461	9606.ENSP00000268182	0	0	0	0	0.093	0.901	0.700	0.616	0.988
RALGDS	RAP2B	9606.ENSP00000361120	9606.ENSP00000319096	0	0	0	0	0.044	0.580	0	0.800	0.913
RAN	RANBP2	9606.ENSP00000446215	9606.ENSP00000283195	0	0	0	0	0.256	0.998	0.500	0.946	0.999
RAN	IPO7	9606.ENSP00000446215	9606.ENSP00000369042	0	0	0	0	0.269	0.807	0	0.416	0.910
RANBP2	AHCTF1	9606.ENSP00000283195	9606.ENSP00000355465	0	0	0	0	0.403	0.867	0	0.915	0.992
RANBP2	NUP93	9606.ENSP00000283195	9606.ENSP00000310668	0	0	0	0	0.238	0.957	0.800	0.852	0.998
RANBP2	RAN	9606.ENSP00000283195	9606.ENSP00000446215	0	0	0	0	0.256	0.998	0.500	0.946	0.999
RAP2B	RALGDS	9606.ENSP00000319096	9606.ENSP00000361120	0	0	0	0	0.044	0.580	0	0.800	0.913
RARA	NCOR2	9606.ENSP00000254066	9606.ENSP00000384018	0	0	0	0	0.083	0.856	0.500	0.987	0.999
RASA1	KHDRBS1	9606.ENSP00000274376	9606.ENSP00000313829	0	0	0	0	0.043	0.835	0	0.866	0.977
RASA1	DOK2	9606.ENSP00000274376	9606.ENSP00000276420	0	0	0	0	0	0.546	0	0.963	0.982
RBPJ	TBP	9606.ENSP00000345206	9606.ENSP00000230354	0	0	0	0	0.049	0.207	0.900	0.258	0.936
RBPJ	EP300	9606.ENSP00000345206	9606.ENSP00000263253	0	0	0	0	0.067	0.071	0.900	0.799	0.980
RBPJ	NOTCH3	9606.ENSP00000345206	9606.ENSP00000263388	0	0	0	0	0	0.855	0.900	0.916	0.998
RBPJ	HEY2	9606.ENSP00000345206	9606.ENSP00000357348	0	0	0	0	0	0.302	0.500	0.738	0.900
RBPJ	ATXN1L	9606.ENSP00000345206	9606.ENSP00000415822	0	0	0	0	0.042	0.370	0.900	0.480	0.964
RBPJ	CTNNB1	9606.ENSP00000345206	9606.ENSP00000495360	0	0	0	0	0.099	0.073	0.500	0.939	0.971
RBPJ	NCOR2	9606.ENSP00000345206	9606.ENSP00000384018	0	0	0	0	0.044	0.705	0.900	0.959	0.998
RFX5	RFXANK	9606.ENSP00000290524	9606.ENSP00000305071	0	0	0	0	0.070	0.982	0.900	0.999	0.999
RFXANK	RFX5	9606.ENSP00000305071	9606.ENSP00000290524	0	0	0	0	0.070	0.982	0.900	0.999	0.999
RHOD	DIAPH1	9606.ENSP00000308576	9606.ENSP00000373706	0	0	0	0	0.074	0.715	0.500	0.705	0.955
RNF7	ARIH2	9606.ENSP00000273480	9606.ENSP00000348769	0	0	0	0	0.067	0.900	0	0.856	0.985
RNMT	MPZL1	9606.ENSP00000466111	9606.ENSP00000352513	0	0	0	0	0	0	0	0.901	0.901
RNMT	SUPT5H	9606.ENSP00000466111	9606.ENSP00000470252	0	0	0	0	0.060	0.348	0.800	0.414	0.918
RPL31	CD74	9606.ENSP00000386717	9606.ENSP00000009530	0	0	0	0	0.830	0.840	0	0.260	0.978
RPL31	EIF5B	9606.ENSP00000386717	9606.ENSP00000289371	0	0	0	0	0.253	0.941	0	0.131	0.958
RRM1	MCM6	9606.ENSP00000300738	9606.ENSP00000264156	0	0	0	0	0.930	0.091	0	0.327	0.953
RRM1	PKM	9606.ENSP00000300738	9606.ENSP00000320171	0	0	0	0	0.067	0	0.900	0.294	0.928
RRP7A	DIMT1	9606.ENSP00000321449	9606.ENSP00000199320	0	0	0	0	0.393	0.896	0	0	0.934
RRP7A	UTP6	9606.ENSP00000321449	9606.ENSP00000261708	0	0	0	0	0.695	0.976	0.540	0.663	0.998
RRP7A	AATF	9606.ENSP00000321449	9606.ENSP00000477848	0	0	0	0	0.437	0.991	0	0.236	0.995
RRP7A	NOC4L	9606.ENSP00000321449	9606.ENSP00000328854	0	0	0	0	0.600	0.988	0.540	0.130	0.997
RYBP	PCGF3	9606.ENSP00000419494	9606.ENSP00000354724	0	0	0	0	0	0.847	0	0.920	0.987
S100A10	AHNAK	9606.ENSP00000357801	9606.ENSP00000367263	0	0	0	0	0.215	0.966	0.900	0.972	0.999
SDC1	THBS1	9606.ENSP00000370542	9606.ENSP00000260356	0	0	0	0	0.072	0.070	0.900	0.891	0.989
SDC1	XYLT1	9606.ENSP00000370542	9606.ENSP00000261381	0	0	0	0	0	0.900	0.400	0.245	0.950
SDC1	CD44	9606.ENSP00000370542	9606.ENSP00000398632	0	0	0	0	0	0	0	0.927	0.927
SEMA7A	PLXNC1	9606.ENSP00000261918	9606.ENSP00000258526	0	0	0	0	0	0.954	0.900	0.999	0.999
SGMS2	SMPD2	9606.ENSP00000378176	9606.ENSP00000258052	0	0	0	0	0	0	0.913	0.665	0.969
SGMS2	ASAH2	9606.ENSP00000378176	9606.ENSP00000378897	0	0.109	0	0	0	0	0.900	0.541	0.955
SMARCA5	CHRAC1	9606.ENSP00000283131	9606.ENSP00000220913	0	0	0	0	0.067	0.878	0.540	0.963	0.997
SMPD2	ASAH2	9606.ENSP00000258052	9606.ENSP00000378897	0	0	0	0	0	0	0.650	0.746	0.907
SMPD2	SGMS2	9606.ENSP00000258052	9606.ENSP00000378176	0	0	0	0	0	0	0.913	0.665	0.969
SNAP29	STX1A	9606.ENSP00000215730	9606.ENSP00000222812	0	0	0	0	0.057	0.764	0.900	0.495	0.987
SNAP29	STX4	9606.ENSP00000215730	9606.ENSP00000317714	0	0	0	0	0.069	0.659	0.900	0.852	0.994
SNAPC1	TBP	9606.ENSP00000216294	9606.ENSP00000230354	0	0	0	0	0.069	0.858	0.500	0.829	0.987
SNRNP70	SNRPC	9606.ENSP00000472998	9606.ENSP00000244520	0	0	0	0	0.217	0.996	0.900	0.998	0.999
SNRNP70	LSM7	9606.ENSP00000472998	9606.ENSP00000252622	0	0	0	0	0.138	0.800	0.540	0.118	0.920
SNRNP70	U2AF2	9606.ENSP00000472998	9606.ENSP00000307863	0	0	0	0.567	0.647	0.685	0.540	0.700	0.982
SNRNP70	LUC7L3	9606.ENSP00000472998	9606.ENSP00000376919	0	0	0	0	0.200	0.579	0.540	0.699	0.947
SNRNP70	LSM4	9606.ENSP00000472998	9606.ENSP00000469468	0	0	0	0	0.257	0.898	0	0.378	0.949
SNRPC	U2AF2	9606.ENSP00000244520	9606.ENSP00000307863	0	0	0	0	0.263	0.481	0.360	0.667	0.907
SNRPC	LSM4	9606.ENSP00000244520	9606.ENSP00000469468	0	0	0	0	0.202	0.830	0	0.486	0.924
SNRPC	LSM7	9606.ENSP00000244520	9606.ENSP00000252622	0	0	0	0	0.440	0.830	0.360	0.426	0.960
SNRPC	SNRNP70	9606.ENSP00000244520	9606.ENSP00000472998	0	0	0	0	0.217	0.996	0.900	0.998	0.999
ST3GAL1	ST3GAL2	9606.ENSP00000428540	9606.ENSP00000377257	0	0	0.058	0.943	0.048	0	0.900	0.098	0.908
ST3GAL2	ST3GAL1	9606.ENSP00000377257	9606.ENSP00000428540	0	0	0.058	0.943	0.048	0	0.900	0.098	0.908
STK11	CAMKK2	9606.ENSP00000324856	9606.ENSP00000312741	0	0	0	0.699	0.092	0.187	0.900	0.330	0.944
STK24	CTTNBP2NL	9606.ENSP00000365730	9606.ENSP00000271277	0	0	0	0	0.042	0.994	0	0.666	0.997
STN1	POLA2	9606.ENSP00000224950	9606.ENSP00000265465	0	0	0	0	0.189	0.837	0.500	0.586	0.969
STX1A	SNAP29	9606.ENSP00000222812	9606.ENSP00000215730	0	0	0	0	0.057	0.764	0.900	0.495	0.987
STX1A	STX4	9606.ENSP00000222812	9606.ENSP00000317714	0	0	0.069	0.909	0	0.223	0.900	0.669	0.972
STX4	SNAP29	9606.ENSP00000317714	9606.ENSP00000215730	0	0	0	0	0.069	0.659	0.900	0.852	0.994
STX4	STX1A	9606.ENSP00000317714	9606.ENSP00000222812	0	0	0.069	0.909	0	0.223	0.900	0.669	0.972
STX4	TXLNG	9606.ENSP00000317714	9606.ENSP00000369465	0	0	0	0	0.042	0	0	0.904	0.904
SUPT3H	TBP	9606.ENSP00000360515	9606.ENSP00000230354	0	0	0	0	0.049	0.827	0	0.456	0.902
SUPT5H	ICE1	9606.ENSP00000470252	9606.ENSP00000296564	0	0	0	0	0.049	0.300	0.900	0.156	0.936
SUPT5H	EAF1	9606.ENSP00000470252	9606.ENSP00000380054	0	0	0	0	0	0.507	0.900	0.276	0.961
SUPT5H	INTS1	9606.ENSP00000470252	9606.ENSP00000385722	0	0	0	0	0.161	0.879	0.400	0.449	0.962
SUPT5H	ELOA	9606.ENSP00000470252	9606.ENSP00000395574	0	0	0	0	0.088	0.292	0.900	0.223	0.943
SUPT5H	RNMT	9606.ENSP00000470252	9606.ENSP00000466111	0	0	0	0	0.060	0.348	0.800	0.414	0.918
SUZ12	PCGF3	9606.ENSP00000316578	9606.ENSP00000354724	0	0	0	0	0.093	0	0.900	0.425	0.943
SUZ12	JARID2	9606.ENSP00000316578	9606.ENSP00000341280	0	0	0	0	0.049	0.986	0.500	0.996	0.999
TAB2	TRAF6	9606.ENSP00000356426	9606.ENSP00000433623	0	0	0	0	0.056	0.990	0.900	0.997	0.999
TBP	XBP1	9606.ENSP00000230354	9606.ENSP00000216037	0	0	0	0	0.063	0	0.900	0.395	0.938
TBP	SNAPC1	9606.ENSP00000230354	9606.ENSP00000216294	0	0	0	0	0.069	0.858	0.500	0.829	0.987
TBP	SUPT3H	9606.ENSP00000230354	9606.ENSP00000360515	0	0	0	0	0.049	0.827	0	0.456	0.902
TBP	RBPJ	9606.ENSP00000230354	9606.ENSP00000345206	0	0	0	0	0.049	0.207	0.900	0.258	0.936
TBP	EP300	9606.ENSP00000230354	9606.ENSP00000263253	0	0	0	0	0.077	0.292	0.500	0.855	0.946
THBS1	SDC1	9606.ENSP00000260356	9606.ENSP00000370542	0	0	0	0	0.072	0.070	0.900	0.891	0.989
TRAF6	ZRANB1	9606.ENSP00000433623	9606.ENSP00000352676	0	0	0	0	0.059	0.548	0.500	0.934	0.984
TRAF6	TAB2	9606.ENSP00000433623	9606.ENSP00000356426	0	0	0	0	0.056	0.990	0.900	0.997	0.999
TRAF6	ZNF274	9606.ENSP00000433623	9606.ENSP00000484810	0	0	0	0	0.113	0.049	0.900	0.095	0.913
TRAF6	OTUB1	9606.ENSP00000433623	9606.ENSP00000444357	0	0	0	0	0.054	0.625	0.500	0.745	0.948
TRAF6	IKBKE	9606.ENSP00000433623	9606.ENSP00000464030	0	0	0	0	0.074	0.994	0.500	0.965	0.999
TSHR	PAX8	9606.ENSP00000441235	9606.ENSP00000263334	0	0	0	0	0	0	0	0.917	0.917
TUBA1B	CAMSAP1	9606.ENSP00000336799	9606.ENSP00000374183	0	0	0	0	0.047	0.900	0	0.103	0.907
TXLNG	STX4	9606.ENSP00000369465	9606.ENSP00000317714	0	0	0	0	0.042	0	0	0.904	0.904
U2AF2	SNRPC	9606.ENSP00000307863	9606.ENSP00000244520	0	0	0	0	0.263	0.481	0.360	0.667	0.907
U2AF2	HNRNPA1	9606.ENSP00000307863	9606.ENSP00000341826	0	0	0	0.569	0.663	0.413	0	0.575	0.908
U2AF2	KHDRBS1	9606.ENSP00000307863	9606.ENSP00000313829	0	0	0	0	0.639	0.591	0	0.752	0.960
U2AF2	SNRNP70	9606.ENSP00000307863	9606.ENSP00000472998	0	0	0	0.567	0.647	0.685	0.540	0.700	0.982
UBAP1	PTPN23	9606.ENSP00000486574	9606.ENSP00000265562	0	0	0	0	0.062	0.975	0	0.843	0.996
UTP6	DIMT1	9606.ENSP00000261708	9606.ENSP00000199320	0	0	0	0	0.705	0.908	0	0	0.971
UTP6	NOC4L	9606.ENSP00000261708	9606.ENSP00000328854	0	0	0	0	0.645	0.991	0.540	0.225	0.998
UTP6	AATF	9606.ENSP00000261708	9606.ENSP00000477848	0	0	0	0	0.771	0.991	0	0.207	0.998
UTP6	RRP7A	9606.ENSP00000261708	9606.ENSP00000321449	0	0	0	0	0.695	0.976	0.540	0.663	0.998
VDAC2	PPIF	9606.ENSP00000361635	9606.ENSP00000225174	0	0	0	0	0.150	0.067	0.900	0.532	0.958
WARS	YARS	9606.ENSP00000347495	9606.ENSP00000362576	0.272	0	0	0	0.606	0.071	0	0.991	0.997
WBP4	LSM7	9606.ENSP00000368801	9606.ENSP00000252622	0	0	0	0	0.044	0.879	0.900	0.049	0.987
WBP4	LSM4	9606.ENSP00000368801	9606.ENSP00000469468	0	0	0	0	0	0.890	0.900	0.125	0.989
XBP1	TBP	9606.ENSP00000216037	9606.ENSP00000230354	0	0	0	0	0.063	0	0.900	0.395	0.938
XRN1	LSM7	9606.ENSP00000264951	9606.ENSP00000252622	0	0	0	0	0.082	0.296	0.400	0.961	0.983
XRN1	LSM4	9606.ENSP00000264951	9606.ENSP00000469468	0	0	0	0	0.082	0.624	0.400	0.940	0.986
XRN1	DCP1A	9606.ENSP00000264951	9606.ENSP00000476386	0	0	0	0	0.072	0.920	0.800	0.984	0.999
XRN1	PATL1	9606.ENSP00000264951	9606.ENSP00000300146	0	0	0	0	0.127	0.997	0.400	0.964	0.999
XYLT1	SDC1	9606.ENSP00000261381	9606.ENSP00000370542	0	0	0	0	0	0.900	0.400	0.245	0.950
YARS	WARS	9606.ENSP00000362576	9606.ENSP00000347495	0.272	0	0	0	0.606	0.071	0	0.991	0.997
YWHAH	CSNK1D	9606.ENSP00000248975	9606.ENSP00000381531	0	0	0	0	0.043	0.159	0.900	0.082	0.916
YWHAH	CTNNA1	9606.ENSP00000248975	9606.ENSP00000304669	0	0	0	0	0.102	0	0.900	0.214	0.923
YWHAH	YWHAZ	9606.ENSP00000248975	9606.ENSP00000379287	0	0	0.054	0.973	0.282	0.851	0.500	0.544	0.972
YWHAZ	YWHAH	9606.ENSP00000379287	9606.ENSP00000248975	0	0	0.054	0.973	0.282	0.851	0.500	0.544	0.972
YWHAZ	CTNNA1	9606.ENSP00000379287	9606.ENSP00000304669	0	0	0	0	0.067	0	0.900	0.154	0.914
YWHAZ	CSNK1D	9606.ENSP00000379287	9606.ENSP00000381531	0	0	0	0	0.064	0.317	0.900	0.142	0.937
YWHAZ	PIK3R1	9606.ENSP00000379287	9606.ENSP00000428056	0	0	0	0	0.049	0.623	0.500	0.809	0.961
YWHAZ	CTNNB1	9606.ENSP00000379287	9606.ENSP00000495360	0	0	0	0	0.119	0.665	0.800	0.898	0.993
